Enlarged Cardiomediastinum,Cardiomegaly,Lung Lesion,Airspace Opacity,Edema,Consolidation,Atelectasis,Pneumothorax,Pleural Effusion,Support Devices
0.8495575221238938,0.84375,,0.3050847457627119,0.5641025641025641,0.7352941176470589,0.3684210526315789,0.0,0.36363636363636365,0.4444444444444444
0.8207547169811321,0.8676470588235294,1.0,0.3333333333333333,0.5833333333333334,0.8181818181818182,0.3150684931506849,0.2857142857142857,0.3333333333333333,0.37606837606837606
0.8205128205128205,0.8732394366197183,1.0,0.34375,0.6326530612244898,0.7037037037037037,0.30337078651685395,0.125,0.3333333333333333,0.39622641509433965
0.7946428571428571,0.76,1.0,0.3671875,0.5434782608695652,0.9318181818181818,0.45454545454545453,0.14285714285714285,0.34177215189873417,0.423728813559322
0.7876106194690266,0.7671232876712328,,0.3951612903225806,0.6904761904761905,0.8611111111111112,0.34444444444444444,0.125,0.27631578947368424,0.4423076923076923
0.8018018018018018,0.8363636363636363,1.0,0.304,0.6590909090909091,0.8536585365853658,0.39080459770114945,0.2857142857142857,0.49295774647887325,0.45535714285714285
0.8055555555555556,0.8166666666666667,,0.3464566929133858,0.717391304347826,0.8235294117647058,0.40789473684210525,0.2,0.3055555555555556,0.4230769230769231
0.7659574468085106,0.8688524590163934,,0.38333333333333336,0.6136363636363636,0.9130434782608695,0.21428571428571427,0.16666666666666666,0.3188405797101449,0.5084745762711864
0.8055555555555556,0.8955223880597015,1.0,0.33587786259541985,0.6428571428571429,0.9,0.3563218390804598,0.0,0.40540540540540543,0.4954954954954955
0.84251968503937,0.8192771084337349,,0.4015151515151515,0.6078431372549019,0.8163265306122449,0.375,0.125,0.36666666666666664,0.5392156862745098
0.8348623853211009,0.9142857142857143,,0.35555555555555557,0.6538461538461539,0.7714285714285715,0.39285714285714285,0.0,0.3787878787878788,0.5242718446601942
0.8571428571428571,0.9152542372881356,1.0,0.3359375,0.6285714285714286,0.9333333333333333,0.34444444444444444,0.16666666666666666,0.3142857142857143,0.4144144144144144
0.7735849056603774,0.7164179104477612,1.0,0.38405797101449274,0.6829268292682927,0.7894736842105263,0.2871287128712871,0.1111111111111111,0.3333333333333333,0.38317757009345793
0.8085106382978723,0.78125,1.0,0.28205128205128205,0.5238095238095238,0.9117647058823529,0.2564102564102564,0.0,0.26229508196721313,0.38317757009345793
0.8378378378378378,0.8289473684210527,1.0,0.39849624060150374,0.7090909090909091,0.8888888888888888,0.25,0.0,0.325,0.33884297520661155
0.8319327731092437,0.8658536585365854,1.0,0.37606837606837606,0.6444444444444445,0.9302325581395349,0.36904761904761907,0.0,0.358974358974359,0.5221238938053098
0.7909090909090909,0.8870967741935484,1.0,0.25196850393700787,0.6341463414634146,0.8928571428571429,0.3291139240506329,0.2222222222222222,0.38235294117647056,0.4519230769230769
0.9017857142857143,0.7777777777777778,1.0,0.38095238095238093,0.6909090909090909,0.9117647058823529,0.29333333333333333,0.18181818181818182,0.3484848484848485,0.45
0.7722772277227723,0.84375,,0.32786885245901637,0.7619047619047619,0.6428571428571429,0.3150684931506849,0.0,0.2542372881355932,0.42857142857142855
0.7843137254901961,0.8125,1.0,0.3391304347826087,0.5217391304347826,0.9354838709677419,0.352112676056338,0.2222222222222222,0.24193548387096775,0.5370370370370371
0.847457627118644,0.8243243243243243,,0.36666666666666664,0.6326530612244898,0.9375,0.31645569620253167,0.3333333333333333,0.3225806451612903,0.5
0.8380952380952381,0.8301886792452831,1.0,0.256,0.6226415094339622,0.6923076923076923,0.2923076923076923,0.1111111111111111,0.2786885245901639,0.46153846153846156
0.8411214953271028,0.890625,1.0,0.2857142857142857,0.625,0.8823529411764706,0.47761194029850745,0.125,0.3898305084745763,0.45918367346938777
0.8376068376068376,0.8933333333333333,1.0,0.4117647058823529,0.675,0.967741935483871,0.2804878048780488,0.0,0.352112676056338,0.41509433962264153
0.8828828828828829,0.9142857142857143,,0.4166666666666667,0.675,0.78125,0.2894736842105263,0.14285714285714285,0.25,0.47619047619047616
0.8623853211009175,0.8507462686567164,,0.3333333333333333,0.6585365853658537,0.9,0.39473684210526316,0.3333333333333333,0.375,0.42201834862385323
0.7478260869565218,0.8235294117647058,1.0,0.3543307086614173,0.627906976744186,0.8333333333333334,0.32098765432098764,0.14285714285714285,0.2191780821917808,0.3877551020408163
0.7766990291262136,0.8767123287671232,1.0,0.3798449612403101,0.5238095238095238,0.8205128205128205,0.3488372093023256,0.125,0.35294117647058826,0.42
0.8403361344537815,0.8888888888888888,1.0,0.31746031746031744,0.6166666666666667,0.9459459459459459,0.32857142857142857,0.0,0.35294117647058826,0.4895833333333333
0.8666666666666667,0.9078947368421053,1.0,0.36134453781512604,0.7111111111111111,0.875,0.4864864864864865,0.0,0.36507936507936506,0.38613861386138615
0.7857142857142857,0.8382352941176471,1.0,0.3225806451612903,0.6739130434782609,0.8333333333333334,0.2823529411764706,0.16666666666666666,0.37142857142857144,0.4336283185840708
0.7788461538461539,0.7966101694915254,1.0,0.352,0.6511627906976745,0.8181818181818182,0.3717948717948718,0.0,0.3380281690140845,0.4948453608247423
0.8135593220338984,0.8481012658227848,1.0,0.3220338983050847,0.6578947368421053,0.9166666666666666,0.375,0.125,0.3333333333333333,0.5094339622641509
0.7962962962962963,0.8243243243243243,,0.34146341463414637,0.631578947368421,0.8888888888888888,0.32954545454545453,0.1,0.40298507462686567,0.47706422018348627
0.8303571428571429,0.8,1.0,0.30303030303030304,0.6,0.8857142857142857,0.34615384615384615,0.3333333333333333,0.417910447761194,0.47058823529411764
0.8272727272727273,0.873015873015873,,0.3875968992248062,0.7017543859649122,0.7096774193548387,0.3488372093023256,0.2,0.3382352941176471,0.45217391304347826
0.7857142857142857,0.8405797101449275,1.0,0.3669724770642202,0.65625,0.875,0.2926829268292683,0.2222222222222222,0.2857142857142857,0.49523809523809526
0.8347826086956521,0.8428571428571429,1.0,0.36363636363636365,0.5769230769230769,0.8529411764705882,0.35526315789473684,0.0,0.36764705882352944,0.4672897196261682
0.8207547169811321,0.8571428571428571,1.0,0.28688524590163933,0.6326530612244898,0.967741935483871,0.2857142857142857,0.14285714285714285,0.375,0.4247787610619469
0.8256880733944955,0.8666666666666667,1.0,0.4,0.5833333333333334,0.8947368421052632,0.4125,0.3333333333333333,0.3484848484848485,0.4444444444444444
0.8706896551724138,0.8461538461538461,1.0,0.33858267716535434,0.7169811320754716,0.7419354838709677,0.325,0.0,0.38095238095238093,0.3577981651376147
0.8504672897196262,0.9365079365079365,1.0,0.3515625,0.6666666666666666,0.84,0.30864197530864196,0.18181818181818182,0.27586206896551724,0.48484848484848486
0.8113207547169812,0.7272727272727273,1.0,0.368,0.627906976744186,0.8378378378378378,0.358974358974359,0.3333333333333333,0.2714285714285714,0.4380952380952381
0.8974358974358975,0.8611111111111112,1.0,0.352,0.7708333333333334,0.8333333333333334,0.3048780487804878,0.4,0.203125,0.4380952380952381
0.8151260504201681,0.8333333333333334,1.0,0.376,0.6666666666666666,0.7931034482758621,0.32926829268292684,0.125,0.3484848484848485,0.5412844036697247
